cell,dataset,mode,downsample,arch,lr,seed,algo,grid_size,n_params,acc_last,acc_mean5,acc_mean10,acc_best,f1_macro,fpr,mcc,uplink_total_MB,rounds,osc10
lrsweep_cseciic_mc50k,nf_cseciic_v2,multiclass,50000,kan8,0.01,43,fedavg,5,4320,0.8485678129030688,0.8586722153269573,0.8553831739310309,0.8772237229563652,0.7085257060957845,,,9.768,50,0.05082621498625006
lrsweep_cseciic_mc50k,nf_cseciic_v2,multiclass,50000,mlp80,0.01,11,fedavg,5,4415,0.8900489158209827,0.8833321165218659,0.8823623177824826,0.8900489158209827,0.7622589480295645,,,8.83,50,0.012618334915188156
lrsweep_cseciic_mc50k,nf_cseciic_v2,multiclass,50000,kan16,0.003,43,fedavg,5,8640,0.8403665036139301,0.8468569759801415,0.8397860845440608,0.858618675622399,0.6970447409178235,,,18.6,50,0.03099218807038029
lrsweep_cseciic_mc50k,nf_cseciic_v2,multiclass,50000,mlp32,0.003,29,fedavg,5,1775,0.7814119880265752,0.7630016305273661,0.7488428122946631,0.7816066778613322,0.5598719899599105,,,3.55,50,0.047139276240539374
lrsweep_cseciic_mc50k,nf_cseciic_v2,multiclass,50000,kan8,0.001,37,fedavg,5,4320,0.7278357791243825,0.727443965831934,0.7075065099413498,0.7278601153537271,0.4105707854378516,,,9.768,50,0.05036382662870209
lrsweep_cseciic_mc50k,nf_cseciic_v2,multiclass,50000,kan16,0.01,2026,fedavg,5,8640,0.8768343432868512,0.8757538147039498,0.8751806965028839,0.8783310213915456,0.7359664624824962,,,18.6,50,0.00945462510038697
lrsweep_cseciic_mc50k,nf_cseciic_v2,multiclass,50000,mlp32,0.003,11,fedavg,5,1775,0.7503832956121779,0.7526246623348178,0.7501216811467232,0.7580735440850794,0.574130231042424,,,3.55,50,0.011730062544109354
lrsweep_cseciic_mc50k,nf_cseciic_v2,multiclass,50000,mlp32,0.003,42,fedavg,5,1775,0.6673480810883162,0.6660460928183787,0.6641624686671048,0.6687717505049767,0.40438464268339164,,,3.55,50,0.009405952641697635
lrsweep_cseciic_mc50k,nf_cseciic_v2,multiclass,50000,mlp32,0.003,2024,fedavg,5,1775,0.7690491835195055,0.766732374485897,0.7603416806599984,0.7690491835195055,0.5242895132041178,,,3.55,50,0.02063712248424232
lrsweep_cseciic_mc50k,nf_cseciic_v2,multiclass,50000,mlp32,0.1,2026,fedavg,5,1775,0.7623567204497336,0.7455111824973838,0.7457521111678956,0.7635613638022924,0.6244073839756328,,,3.55,50,0.04392689396704874
lrsweep_cseciic_mc50k,nf_cseciic_v2,multiclass,50000,kan16,0.003,17,fedavg,5,8640,0.8443576452264486,0.8444866272419752,0.8414543330656347,0.8468764449636174,0.6563644869527809,,,18.6,50,0.012983378355357678
lrsweep_cseciic_mc50k,nf_cseciic_v2,multiclass,50000,kan16,0.0003,11,fedavg,5,8640,0.5498284295831204,0.5418047747681974,0.5289345598792924,0.5498284295831204,0.2908855647559732,,,18.6,50,0.06939475797619915
lrsweep_cseciic_mc50k,nf_cseciic_v2,multiclass,50000,kan8,0.01,17,fedavg,5,4320,0.8987126134676693,0.8756516025407024,0.8730829135333771,0.9002092915723637,0.7723651895782181,,,9.768,50,0.04982842958312039
lrsweep_cseciic_mc50k,nf_cseciic_v2,multiclass,50000,kan16,0.03,23,fedavg,5,8640,0.7830546835073374,0.7390669489669269,0.7276569078386996,0.7830546835073374,0.6167982638335477,,,18.6,50,0.1662407826531358
lrsweep_cseciic_mc50k,nf_cseciic_v2,multiclass,50000,kan16,0.0003,29,fedavg,5,8640,0.6369521306368792,0.6349322236012752,0.6238203012825193,0.6369521306368792,0.36149230822890654,,,18.6,50,0.025370519091772015
lrsweep_cseciic_mc50k,nf_cseciic_v2,multiclass,50000,mlp80,0.01,42,fedavg,5,4415,0.8717237351244798,0.8662456498990047,0.857266798082305,0.8755566912462583,0.7368573996742692,,,8.83,50,0.04227203037161431
lrsweep_cseciic_mc50k,nf_cseciic_v2,multiclass,50000,kan8,0.001,31,fedavg,5,4320,0.6512983378355358,0.6501886057774209,0.6475347399673895,0.6512983378355358,0.368027166448108,,,9.768,50,0.009247767150957653
lrsweep_cseciic_mc50k,nf_cseciic_v2,multiclass,50000,kan8,0.03,2024,fedavg,5,4320,0.8387116400184955,0.841897252439707,0.8411659487479011,0.85546713392227,0.6504735489240097,,,9.768,50,0.03706407729186434
lrsweep_cseciic_mc50k,nf_cseciic_v2,multiclass,50000,mlp32,0.003,17,fedavg,5,1775,0.7669562677958677,0.7599596018592879,0.7579591638071598,0.7669562677958677,0.5471217412832309,,,3.55,50,0.015100630308339968
lrsweep_cseciic_mc50k,nf_cseciic_v2,multiclass,50000,kan16,0.1,2026,fedavg,5,8640,0.6055583947823124,0.6328539096152442,0.6408994670365773,0.7088900245795916,0.42382696303477757,,,18.6,50,0.0836436202574774
lrsweep_cseciic_mc50k,nf_cseciic_v2,multiclass,50000,kan16,0.001,2026,fedavg,5,8640,0.7568567326178481,0.7535664744104549,0.74445377333236,0.7568567326178481,0.5724522629583535,,,18.6,50,0.022839551239930866
lrsweep_cseciic_mc50k,nf_cseciic_v2,multiclass,50000,kan8,0.01,42,fedavg,5,4320,0.8849748120026283,0.8778394295587841,0.8733785987199143,0.8849748120026283,0.7439120234554895,,,9.768,50,0.020162566012022043
lrsweep_cseciic_mc50k,nf_cseciic_v2,multiclass,50000,kan16,0.003,42,fedavg,5,8640,0.8503078533012095,0.8476138327127595,0.8466793215059258,0.8634980896059965,0.6812919661713188,,,18.6,50,0.025309678518410372
lrsweep_cseciic_mc50k,nf_cseciic_v2,multiclass,50000,mlp80,0.01,17,fedavg,5,4415,0.8756053637049476,0.860249202988489,0.8497116156822662,0.8756053637049476,0.7118132530062273,,,8.83,50,0.05656956511158162
lrsweep_cseciic_mc50k,nf_cseciic_v2,multiclass,50000,kan16,0.0003,43,fedavg,5,8640,0.5507532062982161,0.5477549828429582,0.5252451875106471,0.5521160351415152,0.3481481700882815,,,18.6,50,0.0778272614441119
lrsweep_cseciic_mc50k,nf_cseciic_v2,multiclass,50000,mlp32,0.03,2026,fedavg,5,1775,0.7827018081818403,0.7731182010659269,0.7688484096274124,0.818804604414592,0.6574198843250613,,,3.55,50,0.08134384658441018
lrsweep_cseciic_mc50k,nf_cseciic_v2,multiclass,50000,kan16,0.003,11,fedavg,5,8640,0.8911075417974739,0.8874011340682874,0.8859348762502737,0.8911075417974739,0.7581972746437009,,,18.6,50,0.011730062544109354
lrsweep_cseciic_mc50k,nf_cseciic_v2,multiclass,50000,kan8,0.001,2024,fedavg,5,4320,0.6469299846681755,0.6098050668029495,0.6003930301039156,0.6469299846681755,0.43958839835268804,,,9.768,50,0.05968460246769369
lrsweep_cseciic_mc50k,nf_cseciic_v2,multiclass,50000,kan16,0.0003,17,fedavg,5,8640,0.5021902606410162,0.5012314132048381,0.4983816407485824,0.5021902606410162,0.22332869814736975,,,18.6,50,0.006838480445839679
lrsweep_cseciic_mc50k,nf_cseciic_v2,multiclass,50000,mlp80,0.01,43,fedavg,5,4415,0.8292935192621256,0.811649752987272,0.8080905794456207,0.8489085201138935,0.67125440737937,,,8.83,50,0.08847436178238544
lrsweep_cseciic_mc50k,nf_cseciic_v2,multiclass,50000,kan8,0.01,11,fedavg,5,4320,0.8896473680367963,0.8922562118225402,0.8929777810226082,0.8972159353629748,0.7568649261191213,,,9.768,50,0.007568567326178499
lrsweep_cseciic_mc50k,nf_cseciic_v2,multiclass,50000,kan16,0.0003,2024,fedavg,5,8640,0.2855004745564722,0.2828405246891047,0.2802572339441726,0.2855004745564722,0.13897062233766252,,,18.6,50,0.008797546908082043
lrsweep_cseciic_mc50k,nf_cseciic_v2,multiclass,50000,kan8,0.01,29,fedavg,5,4320,0.8440047699009515,0.8656664476406025,0.8572619308364361,0.8853398554427977,0.7156415069585098,,,9.768,50,0.044145920031150365
lrsweep_cseciic_mc50k,nf_cseciic_v2,multiclass,50000,kan16,0.003,29,fedavg,5,8640,0.8841595483195833,0.8835219391107542,0.8821177386775693,0.8841595483195833,0.6941014215314507,,,18.6,50,0.007519894867489163
lrsweep_cseciic_mc50k,nf_cseciic_v2,multiclass,50000,mlp32,0.003,43,fedavg,5,1775,0.7044608308388698,0.7041979995619478,0.703604195565939,0.7044851670682144,0.4996430212321722,,,3.55,50,0.002129420067654708
lrsweep_cseciic_mc50k,nf_cseciic_v2,multiclass,50000,mlp32,0.01,42,fedavg,5,1775,0.8640213185369059,0.8478620622520747,0.8427417195979656,0.8640213185369059,0.7168688993117674,,,3.55,50,0.04196782750480643
lrsweep_cseciic_mc50k,nf_cseciic_v2,multiclass,50000,mlp80,0.1,2026,fedavg,5,4415,0.705908836484875,0.7175245187510647,0.7074152490813074,0.7562361587695603,0.5350635421508877,,,8.83,50,0.12314132048380422
lrsweep_cseciic_mc50k,nf_cseciic_v2,multiclass,50000,kan8,0.0003,2026,fedavg,5,4320,0.5822807914141783,0.583079019736682,0.5434584215521647,0.58444671582585,0.2937476529800826,,,9.768,50,0.10127521841765835
lrsweep_cseciic_mc50k,nf_cseciic_v2,multiclass,50000,mlp32,0.1,42,fedavg,5,1775,0.6904674989657102,0.7106446667153392,0.7097831641965393,0.7994573020856148,0.4376588232719,,,3.55,50,0.11916234698595796
lrsweep_cseciic_mc50k,nf_cseciic_v2,multiclass,50000,kan8,0.1,17,fedavg,5,4320,0.31997274342313403,0.32376676157796114,0.2732654352534618,0.6937893942712516,0.12446406158759722,,,9.768,50,0.21996300893139614
lrsweep_cseciic_mc50k,nf_cseciic_v2,multiclass,50000,kan16,0.03,31,fedavg,5,8640,0.89477014431384,0.8738166508481177,0.8688958652746344,0.9057336156335938,0.7373955756818239,,,18.6,50,0.08198875666204286
lrsweep_cseciic_mc50k,nf_cseciic_v2,multiclass,50000,mlp80,0.003,42,fedavg,5,4415,0.7228103477647173,0.7509162590348252,0.7407838699471905,0.8344284636538415,0.5906028983046848,,,8.83,50,0.1384366406269013
lrsweep_cseciic_mc50k,nf_cseciic_v2,multiclass,50000,mlp80,0.003,29,fedavg,5,4415,0.8276143194373464,0.8302231632230903,0.8280049159183276,0.834915188240734,0.60803999100505,,,8.83,50,0.01008736706334723
lrsweep_cseciic_mc50k,nf_cseciic_v2,multiclass,50000,mlp80,0.003,11,fedavg,5,4415,0.8044340609865908,0.7935898371906257,0.7886021269864447,0.8044340609865908,0.6008042662168381,,,8.83,50,0.023107249762721827
lrsweep_cseciic_mc50k,nf_cseciic_v2,multiclass,50000,mlp32,0.1,29,fedavg,5,1775,0.8224550388162858,0.799905088705556,0.7801769243873354,0.8255700761723979,0.6046812874293633,,,3.55,50,0.2262904285609988
lrsweep_cseciic_mc50k,nf_cseciic_v2,multiclass,50000,mlp32,0.01,11,fedavg,5,1775,0.8732447494585189,0.8705799323452824,0.865105497554209,0.8749847898566596,0.738034332397642,,,3.55,50,0.04426760117787354
lrsweep_cseciic_mc50k,nf_cseciic_v2,multiclass,50000,kan8,0.1,43,fedavg,5,4320,0.2770923073179042,0.29784624370300067,0.35594534082889195,0.561838358764693,0.20219385503051898,,,9.768,50,0.18999294249349008
lrsweep_cseciic_mc50k,nf_cseciic_v2,multiclass,50000,mlp32,0.01,29,fedavg,5,1775,0.8599084957776643,0.8599303983840743,0.8571365992553114,0.865700518361685,0.6572017088414785,,,3.55,50,0.019103940035530953
lrsweep_cseciic_mc50k,nf_cseciic_v2,multiclass,50000,mlp32,0.1,11,fedavg,5,1775,0.7598379207125648,0.7371103161276192,0.742323136453238,0.8317149740819157,0.6438130293507547,,,3.55,50,0.0667421089776351
lrsweep_cseciic_mc50k,nf_cseciic_v2,multiclass,50000,mlp80,0.003,43,fedavg,5,4415,0.7405636270716215,0.7401499111727629,0.744922245747244,0.7931663868000292,0.5592255153032489,,,8.83,50,0.057250979533231106
lrsweep_cseciic_mc50k,nf_cseciic_v2,multiclass,50000,mlp32,0.1,43,fedavg,5,1775,0.7426565427952593,0.7818549074006473,0.7628653476430363,0.8329074493198024,0.5181607797242562,,,3.55,50,0.17534253242802567
lrsweep_cseciic_mc50k,nf_cseciic_v2,multiclass,50000,kan8,0.1,29,fedavg,5,4320,0.33777469518872744,0.32892117495315276,0.3183215302621012,0.6734808108831618,0.14494227586440883,,,9.768,50,0.09135820495972358
lrsweep_cseciic_mc50k,nf_cseciic_v2,multiclass,50000,kan8,0.1,11,fedavg,5,4320,0.13841230439755664,0.11451412718113456,0.15192742936409434,0.7906597551775328,0.05596836873453397,,,9.768,50,0.26381689421041105
lrsweep_cseciic_mc50k,nf_cseciic_v2,multiclass,50000,mlp32,0.01,43,fedavg,5,1775,0.8210313693996252,0.7882772383246941,0.7866880825484899,0.822503711274975,0.6566400884687547,,,3.55,50,0.0697476333016962
lrsweep_cseciic_mc50k,nf_cseciic_v2,multiclass,50000,kan16,0.03,37,fedavg,5,8640,0.8579737655447665,0.8158793896473681,0.8091224355698328,0.8579737655447665,0.7098150732124782,,,18.6,50,0.07634275145408964
lrsweep_cseciic_mc50k,nf_cseciic_v2,multiclass,50000,mlp80,0.003,2024,fedavg,5,4415,0.7950767808035822,0.7922464773308023,0.7865481492297584,0.7962935922708135,0.4790527803689974,,,8.83,50,0.021926942639507452
lrsweep_cseciic_mc50k,nf_cseciic_v2,multiclass,50000,mlp32,0.01,17,fedavg,5,1775,0.8146917816553503,0.8243191939840842,0.8254362269110024,0.8503078533012095,0.5890366901800562,,,3.55,50,0.038475578593852644
lrsweep_cseciic_mc50k,nf_cseciic_v2,multiclass,50000,mlp80,0.03,2026,fedavg,5,4415,0.8192669927721399,0.8462607383611983,0.8331702805967243,0.8738166508481175,0.6713211638867569,,,8.83,50,0.10683604682290526
lrsweep_cseciic_mc50k,nf_cseciic_v2,multiclass,50000,kan8,0.1,42,fedavg,5,4320,0.19342435083108223,0.1937188192061522,0.19261638801684067,0.7135504124990873,0.05385999152628846,,,9.768,50,0.011048648122459925
lrsweep_cseciic_mc50k,nf_cseciic_v2,multiclass,50000,mlp32,0.1,17,fedavg,5,1775,0.7433987977902704,0.7395098683409992,0.7369947190382322,0.78028035336205,0.4793422346904734,,,3.55,50,0.10527852814484928
lrsweep_cseciic_mc50k,nf_cseciic_v2,multiclass,50000,kan8,0.001,23,fedavg,5,4320,0.6257818013676961,0.6285585651359179,0.6264692998466816,0.6392762405392909,0.4621947633552906,,,9.768,50,0.01018471198072568
lrsweep_cseciic_mc50k,nf_cseciic_v2,multiclass,50000,mlp80,0.0003,2026,fedavg,5,4415,0.5419678275048064,0.5417244652113602,0.5404723662115792,0.5419678275048064,0.3733265404057717,,,8.83,50,0.010160375751381068
lrsweep_cseciic_mc50k,nf_cseciic_v2,multiclass,50000,mlp80,0.003,17,fedavg,5,4415,0.8136209875641868,0.8080041858314473,0.8026222287118833,0.8138886860869777,0.5903942499445362,,,8.83,50,0.030700153318244938
lrsweep_cseciic_mc50k,nf_cseciic_v2,multiclass,50000,mlp32,0.001,23,fedavg,5,1775,0.6112287362196102,0.6106203304859945,0.6102625879146284,0.6294565719987345,0.4327288413103305,,,3.55,50,0.001679199824779154
lrsweep_cseciic_mc50k,nf_cseciic_v2,multiclass,50000,mlp80,0.001,31,fedavg,5,4415,0.7103015258815799,0.7063639239736196,0.7009235599036284,0.7103015258815799,0.40725856095901103,,,8.83,50,0.016329609890243568
lrsweep_cseciic_mc50k,nf_cseciic_v2,multiclass,50000,kan16,0.01,42,fedavg,5,8640,0.8670390109756394,0.8452872891874132,0.8513555279744957,0.8943929327589983,0.7176340224026732,,,18.6,50,0.06859166240782655
lrsweep_cseciic_mc50k,nf_cseciic_v2,multiclass,50000,mlp80,0.03,23,fedavg,5,4415,0.7661288359981504,0.784084106008615,0.778638874692755,0.8212260592343822,0.5740766738813788,,,8.83,50,0.0646491932539972
lrsweep_cseciic_mc50k,nf_cseciic_v2,multiclass,50000,mlp32,0.0003,43,fedavg,5,1775,0.4788396485848483,0.4740113406828746,0.4600399114161252,0.4788396485848483,0.2102523451251414,,,3.55,50,0.05663040568494321
lrsweep_cseciic_mc50k,nf_cseciic_v2,multiclass,50000,kan16,0.03,2026,fedavg,5,8640,0.8220291548027548,0.8611009710155508,0.8638302791365504,0.8787447372904043,0.6864918167148646,,,18.6,50,0.05197001776544741
lrsweep_cseciic_mc50k,nf_cseciic_v2,multiclass,50000,mlp32,0.03,31,fedavg,5,1775,0.8621839332213866,0.8558175756248326,0.8582840524689106,0.8899272346742596,0.6930880074053649,,,3.55,50,0.048794139835973804
lrsweep_cseciic_mc50k,nf_cseciic_v2,multiclass,50000,kan16,0.01,11,fedavg,5,8640,0.9003553089484315,0.8988902679418851,0.8969762235039301,0.9015842885303351,0.770648690375461,,,18.6,50,0.009478961329731583
lrsweep_cseciic_mc50k,nf_cseciic_v2,multiclass,50000,kan8,0.0003,23,fedavg,5,4320,0.6173979703584727,0.6153829305687377,0.581247718478499,0.6173979703584727,0.36343887073186887,,,9.768,50,0.08075977708013915
lrsweep_cseciic_mc50k,nf_cseciic_v2,multiclass,50000,mlp32,0.0003,17,fedavg,5,1775,0.4221240660971989,0.4221240660971989,0.42210338030225597,0.4221240660971989,0.1672591686246779,,,3.55,50,7.300868803383764e-05
lrsweep_cseciic_mc50k,nf_cseciic_v2,multiclass,50000,mlp32,0.001,2024,fedavg,5,1775,0.6035628239760531,0.6003115037356113,0.5943892823245966,0.6035628239760531,0.3463586247525979,,,3.55,50,0.02027207904407291
lrsweep_cseciic_mc50k,nf_cseciic_v2,multiclass,50000,kan16,0.01,29,fedavg,5,8640,0.8821031369399626,0.8869922854152976,0.8864812245990606,0.8942347472682582,0.7449834026045853,,,18.6,50,0.01456523326275827
lrsweep_cseciic_mc50k,nf_cseciic_v2,multiclass,50000,mlp32,0.0003,42,fedavg,5,1775,0.561254289260422,0.5593414616339345,0.5580054026429145,0.561254289260422,0.3129399707539008,,,3.55,50,0.009418120756370052
lrsweep_cseciic_mc50k,nf_cseciic_v2,multiclass,50000,kan8,0.01,2024,fedavg,5,4320,0.810980506680295,0.8031345063395877,0.8077766420870752,0.8216397751332408,0.5705992346125922,,,9.768,50,0.04019128276264872
lrsweep_cseciic_mc50k,nf_cseciic_v2,multiclass,50000,kan16,0.003,2026,fedavg,5,8640,0.8572436786644277,0.8573385899588718,0.8565440120707699,0.8580346061181281,0.6997438683521904,,,18.6,50,0.003978973497846261
lrsweep_cseciic_mc50k,nf_cseciic_v2,multiclass,50000,kan16,0.01,43,fedavg,5,8640,0.8641186634542843,0.8509503297559077,0.8602017473412671,0.8816407485824146,0.7064067732630916,,,18.6,50,0.07889805553527529
lrsweep_cseciic_mc50k,nf_cseciic_v2,multiclass,50000,mlp32,0.03,37,fedavg,5,1775,0.8191331435107444,0.8169331483779902,0.8181280572388113,0.8353167360249203,0.5961007039382233,,,3.55,50,0.031576257574651434
lrsweep_cseciic_mc50k,nf_cseciic_v2,multiclass,50000,kan16,0.1,23,fedavg,5,8640,0.4531284222822516,0.49105400209291583,0.5200956413813242,0.6751356744785962,0.30477712474241886,,,18.6,50,0.15968216884475916
lrsweep_cseciic_mc50k,nf_cseciic_v2,multiclass,50000,mlp80,0.001,37,fedavg,5,4415,0.7203767248302548,0.7196369034581782,0.7181377917305494,0.7203767248302548,0.40605350627046655,,,8.83,50,0.006692463069772003
lrsweep_cseciic_mc50k,nf_cseciic_v2,multiclass,50000,mlp32,0.0003,2024,fedavg,5,1775,0.25537222262782605,0.25530164756272666,0.2553454527755469,0.2880801148670025,0.11958666020297228,,,3.55,50,0.0002555304081185428
lrsweep_cseciic_mc50k,nf_cseciic_v2,multiclass,50000,mlp32,0.01,2026,fedavg,5,1775,0.7529264315786912,0.7447397240271592,0.7415066559587258,0.7534374923949283,0.612780138874293,,,3.55,50,0.019140444379547872
lrsweep_cseciic_mc50k,nf_cseciic_v2,multiclass,50000,kan8,0.003,2024,fedavg,5,4320,0.7916088681219732,0.784220388892945,0.7807804628750823,0.7916088681219732,0.547360740517427,,,9.768,50,0.018921418315446248
lrsweep_cseciic_mc50k,nf_cseciic_v2,multiclass,50000,kan16,0.01,17,fedavg,5,8640,0.8948309848872016,0.8900440485751139,0.8866941666058261,0.9005013263244993,0.7655383966456477,,,18.6,50,0.032963422647295015
lrsweep_cseciic_mc50k,nf_cseciic_v2,multiclass,50000,mlp32,0.0003,11,fedavg,5,1775,0.32623932247937504,0.3239371151833734,0.3254228419848628,0.33169063785257114,0.1402860021748686,,,3.55,50,0.010841790173030608
lrsweep_cseciic_mc50k,nf_cseciic_v2,multiclass,50000,mlp32,0.0003,29,fedavg,5,1775,0.473497846243703,0.4664062690126792,0.43664549414713677,0.473497846243703,0.2705379688208043,,,3.55,50,0.08499428098610401
lrsweep_cseciic_mc50k,nf_cseciic_v2,multiclass,50000,kan8,0.03,23,fedavg,5,4320,0.6545107201090263,0.6640699909955952,0.6878550047455647,0.7876177265094546,0.49538763548556636,,,9.768,50,0.15201625660120222
lrsweep_cseciic_mc50k,nf_cseciic_v2,multiclass,50000,kan16,0.001,23,fedavg,5,8640,0.7389574359348763,0.7383904017911465,0.7378416198194252,0.7389574359348763,0.5263645709703603,,,18.6,50,0.0018495534301915528
algos,nf_botiot_v2,binary,130000,kan8,0.01,2026,scaffold,5,3280,0.5010889047352901,0.4872164511341954,0.4800181162911712,0.6496810376394858,0.3338169399257899,1.0,,15.376,50,0.09840615182993812
algos,nf_botiot_v2,binary,130000,mlp80,0.01,37,scaffold,5,3362,0.92659047545628,0.9150769942374776,0.8593674716210227,0.9391755160252087,0.9265787396646169,0.08405763510642406,0.8533605166180473,13.448,50,0.20608244839747913
algos,nf_botiot_v2,binary,130000,kan8,0.01,37,scaffold,5,3280,0.4983907337097924,0.43410873629232755,0.4269759284599225,0.6829263592036541,0.33261733571713376,0.0010429945532506313,-0.02286711827150776,15.376,50,0.5859078381868291
algos,nf_botiot_v2,binary,130000,kan8,0.01,2026,fedprox,5,3280,0.9570219900938578,0.949918091236726,0.9482991886214274,0.9570219900938578,0.9570114360983382,0.025186386989608733,0.9146329692578291,7.688,50,0.014955576541330173
algos,nf_botiot_v2,binary,130000,mlp80,0.01,23,fedprox,5,3362,0.972575018790834,0.9714494960201977,0.9710216431861545,0.9726135640911981,0.9725618203479719,0.0033221307992428173,0.9462560664524194,6.724,50,0.0031028966793222867
algos,nf_botiot_v2,binary,130000,kan8,0.01,31,scaffold,5,3280,0.49891109526470984,0.49891109526470984,0.49891109526470984,0.907857459479253,0.3328490240954561,0.0,,15.376,50,0.0
algos,nf_botiot_v2,binary,130000,mlp80,0.01,31,scaffold,5,3362,0.5694104496309288,0.6292134831460674,0.6553973056835046,0.9063541927650471,0.4981942610456844,0.05180206281144972,0.21445088599079634,13.448,50,0.30577986778961974
algos,nf_botiot_v2,binary,130000,mlp80,0.01,29,fedpaq,5,3362,0.3926609748106462,0.3991558579220228,0.40239559041763845,0.5689286333763756,0.28772204934114715,0.2218101749913084,-0.3337387554652331,1.516824,50,0.04374891591342728
algos,nf_botiot_v2,binary,130000,mlp80,0.01,11,fedpaq,5,3362,0.5355869485612966,0.5353286950488563,0.534166554242874,0.5477672634764006,0.40642569232965065,0.9307374357785761,0.1891337308001912,1.457296,50,0.005550523252452422
algos,nf_botiot_v2,binary,130000,kan8,0.01,23,fedprox,5,3280,0.9719004760344595,0.9718002582535125,0.9713531327692871,0.9722666563879199,0.9718882742943158,0.005099084482558802,0.9448072667654162,7.688,50,0.0030450787287760184
algos,nf_botiot_v2,binary,130000,mlp80,0.01,2026,fedprox,5,3362,0.9410449630928749,0.9357141480524988,0.9350357507660878,0.9410449630928749,0.9410263421020788,0.03909298103295089,0.8828022920294537,6.724,50,0.007227243818297424
algos,nf_botiot_v2,binary,130000,kan8,0.01,37,moon,5,3280,0.9851986046601268,0.946792067377185,0.9393084973114654,0.9851986046601268,0.9851972899142154,0.022096032757754847,0.9704980728711972,7.688,50,0.06886117910073808
algos,nf_botiot_v2,binary,130000,kan8,0.01,31,fedpaq,5,3280,0.9083392757338061,0.9180642550157071,0.9319174359666198,0.9617630620386609,0.90758390289161,0.18028354000077262,0.8296362868428174,1.706904,50,0.058685219804575306
algos,nf_botiot_v2,binary,130000,mlp80,0.01,42,fedpaq,5,3362,0.7254803708057895,0.7186115982808797,0.7241698305934048,0.7956328174687302,0.7034880604512439,0.0,0.5400624542321213,1.374528,50,0.05912849075876425
algos,nf_botiot_v2,binary,130000,mlp80,0.01,2024,fedpaq,5,3362,0.501512903039297,0.5014974849191512,0.5013799217530402,0.5436429163374256,0.334760382448578,0.9991501525862402,0.020640488018519015,1.344104,50,0.00028908975273189697
algos,nf_botiot_v2,binary,130000,mlp80,0.01,17,fedpaq,5,3362,0.8414246343014627,0.8259641143253609,0.7977219727484727,0.8414246343014627,0.837448595144608,0.0,0.7201942544523368,1.39152,50,0.09590070730626166
algos,nf_botiot_v2,binary,130000,mlp80,0.01,43,fedpaq,5,3362,0.514618305163143,0.5149767764565306,0.5154489563859926,0.5763678763466764,0.36325491100298685,0.9728821416154827,0.11736619212353779,1.357136,50,0.0021007188698517476
algos,nf_botiot_v2,binary,130000,mlp80,0.01,2024,moon,5,3362,0.898259679688554,0.8936188255246978,0.8899338948098752,0.9075298244261568,0.8971622798381452,0.20330667902808364,0.8132500770211518,6.724,50,0.034016227571453284
algos,nf_botiot_v2,binary,130000,kan8,0.01,31,moon,5,3280,0.9706284811224392,0.9467111222464201,0.9427756470792298,0.9718812033842774,0.9706183183043153,0.008614362421292543,0.942075483259739,7.688,50,0.056064139379806144
algos,nf_botiot_v2,binary,130000,kan8,0.01,37,fedpaq,5,3280,0.9071636440726965,0.9069632085108023,0.9071424441574962,0.9220035847129339,0.9063282649802545,0.1854985127670259,0.8284890598976453,1.701808,50,0.0024283539229479345
algos,nf_botiot_v2,binary,130000,kan8,0.01,2024,fedpaq,5,3280,0.5082968759034054,0.5113766454025093,0.5077398963131421,0.5166419334322663,0.34970200222290987,0.9855139645381852,0.08516841168700835,1.536128,50,0.014724304739144656
algos,nf_botiot_v2,binary,130000,kan8,0.01,31,fedprox,5,3280,0.9686626708038623,0.9694644130514387,0.9696590668182781,0.9706862990729855,0.9686489115593477,0.008228068142310807,0.9383354701172751,7.688,50,0.002119991520033948
algos,nf_botiot_v2,binary,130000,kan8,0.01,23,fedpaq,5,3280,0.505637250178272,0.5049241621215333,0.5047237265596392,0.5121899512401951,0.3475946548094342,0.0,0.08211133644376548,1.681232,50,0.006514155761558782
algos,nf_botiot_v2,binary,130000,mlp80,0.01,17,moon,5,3362,0.9984581879854298,0.9978838630100025,0.9977431726636729,0.9984581879854298,0.9984581778551735,0.0019314713949086793,0.9969166524041733,6.724,50,0.0012334496116560567
algos,nf_botiot_v2,binary,130000,mlp80,0.01,2026,scaffold,5,3362,0.78557249407366,0.8361978915720701,0.8422186674889665,0.9143137972902654,0.7798450823554812,0.05106810368138448,0.6046272675862949,13.448,50,0.11679226010368693
algos,nf_botiot_v2,binary,130000,mlp80,0.01,43,moon,5,3362,0.8489987858230386,0.8201707556806136,0.8157380461387247,0.9044462003970166,0.8454190318522562,0.3016572024568316,0.7315389901484189,6.724,50,0.08462620694971767
algos,nf_botiot_v2,binary,130000,mlp80,0.01,29,moon,5,3362,0.8073313161292809,0.8179042920191956,0.822304238055775,0.828049415075067,0.7997560704916432,0.3858307258469502,0.6656385150186583,6.724,50,0.02680825640333806
algos,nf_botiot_v2,binary,130000,mlp80,0.01,11,moon,5,3362,0.9318133636556363,0.8367837801376068,0.84665715882591,0.9939483878428123,0.9314993606524613,0.13400548537876156,0.8711046056633718,6.724,50,0.22620309518761927
